.id	ID	sequencedescription	database	citation	taxonomicidentification	similarity	specimen_url	specimen_country	specimen_lat	specimen_lon	phylum_id	phylum	class_id	class	order_id	order	family_id	family	subfamily_id	subfamily	genus_id	genus	species_id	species	tribe_id	tribe
DRYAS1247_14	SAPIT164-08	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Diptera	0.9906	http://www.boldsystems.org/index.php/Public_RecordView?processid=SAPIT164-08	Canada	58.73	-93.8	20	Arthropoda	82	Insecta	127	Diptera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DRYAS1247_14	CNTGD333-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9905	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNTGD333-15	Canada	58.451	-62.798	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	CNWAA720-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9901	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNWAA720-14	Canada	58.723	-93.46	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	JWDCH548-10	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne gymnura	0.9887	http://www.boldsystems.org/index.php/Public_RecordView?processid=JWDCH548-10	Canada	58.633	-93.787	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	511988	Zaphne gymnura	NA	NA
DRYAS1247_14	JWDCH986-10	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne gymnura	0.9887	http://www.boldsystems.org/index.php/Public_RecordView?processid=JWDCH986-10	Canada	58.6332	-93.7871	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	511988	Zaphne gymnura	NA	NA
DRYAS1247_14	MHFLI252-06	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne gymnura	0.9887	http://www.boldsystems.org/index.php/Public_RecordView?processid=MHFLI252-06	Canada	58.738	-93.819	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	511988	Zaphne gymnura	NA	NA
DRYAS1247_14	DRYAS1247-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9868	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS1247-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	SVDIP030-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Diptera	0.9868	http://www.boldsystems.org/index.php/Public_RecordView?processid=SVDIP030-12	Norway	70.925	-8.713	20	Arthropoda	82	Insecta	127	Diptera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DRYAS1247_14	SVDIP033-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Diptera	0.9868	http://www.boldsystems.org/index.php/Public_RecordView?processid=SVDIP033-12	Norway	70.92	-8.72	20	Arthropoda	82	Insecta	127	Diptera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DRYAS1247_14	FIDIP2408-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Diptera	0.9849	http://www.boldsystems.org/index.php/Public_RecordView?processid=FIDIP2408-12	Finland	69.04	20.819	20	Arthropoda	82	Insecta	127	Diptera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DRYAS1247_14	CNTGE079-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9848	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNTGE079-15	Canada	58.451	-62.798	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	DRYAS4864-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9841	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS4864-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	GMGLZ073-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9839	http://www.boldsystems.org/index.php/Public_RecordView?processid=GMGLZ073-14	Greenland	74.469	-20.574	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	DRYAS1305-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9837	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS1305-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	GMGLA212-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9837	http://www.boldsystems.org/index.php/Public_RecordView?processid=GMGLA212-13	Greenland	74.467	-20.567	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	DRYAS6233-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9834	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS6233-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	CNTGA198-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNTGA198-15	Canada	58.45	-62.8	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	CNTGB031-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNTGB031-15	Canada	58.45	-62.8	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	CNTGB032-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNTGB032-15	Canada	58.45	-62.8	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	CNTGC224-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNTGC224-15	Canada	58.45	-62.8	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	CNTGC246-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNTGC246-15	Canada	58.45	-62.8	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	NA	NA	NA	NA
DRYAS1247_14	DWSDW023-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Diptera	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=DWSDW023-13	Norway	78.2088	15.5889	20	Arthropoda	82	Insecta	127	Diptera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DRYAS1247_14	GMGLA002-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=GMGLA002-13	Greenland	74.467	-20.567	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	GMGLA003-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=GMGLA003-13	Greenland	74.467	-20.567	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	GMGLA006-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=GMGLA006-13	Greenland	74.467	-20.567	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	GRAFW1212-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=GRAFW1212-12	Greenland	74.4667	-20.567	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	GRAFW1213-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=GRAFW1213-12	Greenland	74.4667	-20.567	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	GRAFW1214-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=GRAFW1214-12	Greenland	74.4667	-20.567	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	GRAFW1215-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=GRAFW1215-12	Greenland	74.4667	-20.567	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	ZERO261-11	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=ZERO261-11	Greenland	74.47	-20.576	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	ZERO269-11	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=ZERO269-11	Greenland	74.47	-20.576	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	ZMUCG086-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=ZMUCG086-12	Greenland	NA	NA	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1247_14	ZMUCG087-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Zaphne frontata	0.9831	http://www.boldsystems.org/index.php/Public_RecordView?processid=ZMUCG087-12	Greenland	NA	NA	20	Arthropoda	82	Insecta	127	Diptera	27987	Anthomyiidae	237151	Anthomyiinae	168880	Zaphne	365785	Zaphne frontata	NA	NA
DRYAS1529_14	DRYAS1529-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	1	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS1529-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	DRYAS3260-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	1	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS3260-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	DRYAS3430-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	1	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS3430-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	DRYAS3852-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	1	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS3852-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	DRYAS5462-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	1	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS5462-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	DRYAS1054-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9983	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS1054-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	DRYAS295-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9983	http://www.boldsystems.org/index.php/Public_RecordView?processid=DRYAS295-14	Greenland	74.4667	-20.5667	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNBAC480-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9966	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNBAC480-12	Canada	51.209	-115.51	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNJAB595-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9966	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNJAB595-12	Canada	52.867	-118.077	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	JWDCE622-10	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9964	http://www.boldsystems.org/index.php/Public_RecordView?processid=JWDCE622-10	Canada	58.704	-94.052	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSBRA3196-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9964	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSBRA3196-14	Canada	46.746	-60.817	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSJAE3851-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9964	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSJAE3851-13	Canada	53.193	-117.954	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CHDIP844-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9949	http://www.boldsystems.org/index.php/Public_RecordView?processid=CHDIP844-12	Canada	58.676	-94.144	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNJAB619-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9949	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNJAB619-12	Canada	52.867	-118.077	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNJAJ237-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9949	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNJAJ237-12	Canada	52.867	-118.077	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	JWDCE019-10	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9949	http://www.boldsystems.org/index.php/Public_RecordView?processid=JWDCE019-10	Canada	58.6761	-94.1442	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	JWDCJ065-11	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9949	http://www.boldsystems.org/index.php/Public_RecordView?processid=JWDCJ065-11	Canada	58.7306	-93.7804	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	JWDCJ423-11	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9949	http://www.boldsystems.org/index.php/Public_RecordView?processid=JWDCJ423-11	Canada	58.731	-93.78	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSBAA986-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9949	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSBAA986-12	Canada	51.282	-115.944	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNBFI045-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9948	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNBFI045-15	Canada	51.436	-116.188	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNIVE050-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9948	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNIVE050-14	Canada	69.162	-140.155	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSGBC1613-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9945	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSGBC1613-14	Canada	49.477	-57.97	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNIVH255-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9942	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNIVH255-14	Canada	69.162	-140.155	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNIVF099-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.993	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNIVF099-14	Canada	69.162	-140.155	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSBAF5649-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9927	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSBAF5649-13	Canada	51.407	-116.154	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSKUA215-15	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9927	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSKUA215-15	Canada	60.714	-137.434	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNJAJ071-12	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9915	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNJAJ071-12	Canada	52.867	-118.077	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	CNMIC1348-14	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9915	http://www.boldsystems.org/index.php/Public_RecordView?processid=CNMIC1348-14	Canada	50.2135	-63.7979	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	JWDCE385-10	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9915	http://www.boldsystems.org/index.php/Public_RecordView?processid=JWDCE385-10	Canada	58.769	-93.929	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSJAB307-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9915	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSJAB307-13	Canada	53.192	-117.956	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSJAE7679-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9892	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSJAE7679-13	Canada	53.193	-117.954	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
DRYAS1529_14	SSJAE7548-13	COI-5P	BOLD: Public Records	BOLD Systems, 2018	Exechia micans	0.9891	http://www.boldsystems.org/index.php/Public_RecordView?processid=SSJAE7548-13	Canada	53.193	-117.954	20	Arthropoda	82	Insecta	127	Diptera	168441	Mycetophilidae	210863	Mycetophilinae	168471	Exechia	479156	Exechia micans	766714	Exechiini
